tmdb_id,discogs_id,tmdb_title,discogs_title,tmdb_year,discogs_year,token_score,partial_score,hybrid_score,year_diff
,,matrix resurrections,johnny klimek tom tykwer the matrix resurrections,2021.0,2021.0,57.971014492753625,100.0,70.58,0.0
,,making the matrix,various the matrix,1999.0,2000.0,57.14285714285714,78.57142857142857,63.57,1.0
,,matrix generation,johnny klimek tom tykwer the matrix resurrections,2023.0,2022.0,33.333333333333336,64.70588235294117,42.75,1.0
,,matrix generation,johnny klimek tom tykwer the matrix resurrections,2023.0,2022.0,33.333333333333336,64.70588235294117,42.75,1.0
,,glitch in the matrix,johnny klimek tom tykwer the matrix resurrections,2021.0,2022.0,40.57971014492754,60.0,46.41,1.0
,,glitch in the matrix,johnny klimek tom tykwer the matrix resurrections,2021.0,2021.0,40.57971014492754,60.0,46.41,0.0
,,glitch in the matrix,johnny klimek tom tykwer the matrix resurrections,2021.0,2022.0,40.57971014492754,60.0,46.41,1.0
,,glitch in the matrix,johnny klimek tom tykwer the matrix resurrections,2021.0,2021.0,40.57971014492754,60.0,46.41,0.0
,,matrix revisited,various the matrix,2001.0,2000.0,64.70588235294117,54.54545454545454,61.66,1.0
,,matrix what is bullet time,various the matrix,1999.0,2000.0,50.0,51.61290322580645,50.48,1.0
,,sex and the matrix,various the matrix,2000.0,2000.0,55.55555555555556,80.0,62.89,0.0
,,delusions end breaking free of the matrix,johnny klimek tom tykwer the matrix resurrections,2021.0,2022.0,40.0,52.63157894736843,43.79,1.0
,,delusions end breaking free of the matrix,johnny klimek tom tykwer the matrix resurrections,2021.0,2021.0,40.0,52.63157894736843,43.79,0.0
,,delusions end breaking free of the matrix,johnny klimek tom tykwer the matrix resurrections,2021.0,2022.0,40.0,52.63157894736843,43.79,1.0
,,delusions end breaking free of the matrix,johnny klimek tom tykwer the matrix resurrections,2021.0,2021.0,40.0,52.63157894736843,43.79,0.0
,,lion king,elton john tim rice hans zimmer the lion king,1994.0,1994.0,33.333333333333336,100.0,53.33,0.0
,,lion king,elton john tim rice hans zimmer the lion king,1994.0,1994.0,33.333333333333336,100.0,53.33,0.0
,,leo the lion king of the jungle,elton john tim rice hans zimmer the lion king,1994.0,1994.0,52.63157894736843,63.829787234042556,55.99,0.0
,,leo the lion king of the jungle,elton john tim rice hans zimmer the lion king,1994.0,1994.0,52.63157894736843,63.829787234042556,55.99,0.0
,,mufasa the lion king,various the lion king,2024.0,2024.0,63.41463414634146,88.88888888888889,71.06,0.0
,,monkey king fight lion camel,various the lion king,2024.0,2024.0,44.89795918367348,44.44444444444444,44.76,0.0
,,making of the lion king,elton john tim rice hans zimmer the lion king,1994.0,1994.0,44.11764705882353,75.67567567567568,53.59,0.0
,,making of the lion king,elton john tim rice hans zimmer the lion king,1994.0,1994.0,44.11764705882353,75.67567567567568,53.59,0.0
,,lion king at the hollywood bowl,various the lion king,2025.0,2024.0,50.0,60.0,53.0,1.0
,,death of the lion kings,elton john tim rice hans zimmer the lion king,1993.0,1994.0,52.94117647058824,76.92307692307692,60.14,1.0
,,death of the lion kings,elton john tim rice hans zimmer the lion king,1993.0,1994.0,52.94117647058824,76.92307692307692,60.14,1.0
,,simba the king lion the final battle,elton john tim rice hans zimmer the lion king,1995.0,1994.0,54.32098765432099,51.72413793103448,53.54,1.0
,,simba the king lion the final battle,elton john tim rice hans zimmer the lion king,1995.0,1994.0,54.32098765432099,51.72413793103448,53.54,1.0
,,musical the lion king,elton john tim rice hans zimmer the lion king,,1994.0,48.484848484848484,80.0,57.94,
,,musical the lion king,various the lion king,,2024.0,61.904761904761905,86.48648648648648,69.28,
,,musical the lion king,elton john tim rice hans zimmer the lion king,,1994.0,48.484848484848484,80.0,57.94,
,,pianist,various and inspired by the pianist,2002.0,2002.0,33.333333333333336,100.0,53.33,0.0
,,pianist,ennio morricone the legend of 1900,2018.0,2017.0,19.512195121951216,42.85714285714286,26.52,1.0
,,pianist,ennio morricone the legend of 1900,2021.0,2020.0,19.512195121951216,42.85714285714286,26.52,1.0
,,el pianist musician in the time of sahwa,ennio morricone the legend of 1900,2019.0,2020.0,40.54054054054054,50.0,43.38,1.0
,,pianist of yarmouk,ennio morricone the legend of 1900,2017.0,2017.0,23.076923076923073,46.15384615384615,30.0,0.0
,,beyond perfection the pianist arturo benedetti michelangeli,ennio morricone the legend of 1900,2020.0,2020.0,43.01075268817204,44.11764705882353,43.34,0.0
,,pianist of willesden lane,various and inspired by the pianist,2012.0,2011.0,46.666666666666664,43.99999999999999,45.87,1.0
,,pianist under the starry sky,various and inspired by the pianist,,2002.0,41.269841269841265,43.63636363636364,41.98,
,,pianist under the starry sky,ennio morricone the legend of 1900,,2017.0,32.25806451612904,41.666666666666664,35.08,
,,pianist under the starry sky,carl davis the french lieutenant woman,,1981.0,39.39393939393939,40.0,39.58,
,,pianist under the starry sky,various and inspired by the pianist,,2011.0,41.269841269841265,43.63636363636364,41.98,
,,pianist under the starry sky,ennio morricone the legend of 1900,,2020.0,32.25806451612904,41.666666666666664,35.08,
,,romantic in the soul the conductor and pianist igor svara,ennio morricone the legend of 1900,2017.0,2017.0,35.16483516483516,47.05882352941176,38.73,0.0
,,leon the professional,eric serra the professional,1994.0,1994.0,75.0,89.47368421052632,79.34,0.0
,,revenant,ryuichi sakamoto alva noto bryce dessner the revenant,2015.0,2015.0,26.22950819672131,100.0,48.36,0.0
,,revenant,ryuichi sakamoto alva noto bryce dessner the revenant,2015.0,2016.0,26.22950819672131,100.0,48.36,1.0
,,revenant,ryuichi sakamoto and alva noto additional music by bryce dessner the revenant,2015.0,2016.0,18.823529411764707,100.0,43.18,1.0
,,revenant,ryuichi sakamoto alva noto bryce dessner the revenant,2015.0,2015.0,26.22950819672131,100.0,48.36,0.0
,,last revenant,ryuichi sakamoto alva noto bryce dessner the revenant,2017.0,2016.0,39.39393939393939,81.81818181818181,52.12,1.0
,,last revenant,ryuichi sakamoto and alva noto additional music by bryce dessner the revenant,2017.0,2016.0,28.888888888888886,81.81818181818181,44.77,1.0
,,world unseen the revenant,ryuichi sakamoto alva noto bryce dessner the revenant,2016.0,2015.0,33.333333333333336,73.17073170731707,45.28,1.0
,,world unseen the revenant,ryuichi sakamoto alva noto bryce dessner the revenant,2016.0,2016.0,33.333333333333336,73.17073170731707,45.28,0.0
,,world unseen the revenant,ryuichi sakamoto and alva noto additional music by bryce dessner the revenant,2016.0,2016.0,25.49019607843137,73.17073170731707,39.79,0.0
,,world unseen the revenant,ryuichi sakamoto alva noto bryce dessner the revenant,2016.0,2015.0,33.333333333333336,73.17073170731707,45.28,1.0
,,reveries of the solitary revenant,ryuichi sakamoto alva noto bryce dessner the revenant,,2015.0,51.162790697674424,62.5,54.56,
,,reveries of the solitary revenant,ryuichi sakamoto alva noto bryce dessner the revenant,,2016.0,51.162790697674424,62.5,54.56,
,,reveries of the solitary revenant,ryuichi sakamoto and alva noto additional music by bryce dessner the revenant,,2016.0,41.81818181818182,62.5,48.02,
,,reveries of the solitary revenant,ryuichi sakamoto alva noto bryce dessner the revenant,,2015.0,51.162790697674424,62.5,54.56,
,,reveries of the solitary revenant,ryuichi sakamoto alva noto bryce dessner the revenant,,2023.0,51.162790697674424,62.5,54.56,
,,spirit whisker the revenant,ryuichi sakamoto alva noto bryce dessner the revenant,2024.0,2023.0,40.0,75.55555555555556,50.67,1.0
,,revenant princess,ryuichi sakamoto alva noto bryce dessner the revenant,2024.0,2023.0,40.0,64.0,47.2,1.0
,,revenge,ryuichi sakamoto alva noto bryce dessner the revenant,2015.0,2015.0,19.999999999999996,71.42857142857143,35.43,0.0
,,revenge,ryuichi sakamoto alva noto bryce dessner the revenant,2015.0,2016.0,19.999999999999996,71.42857142857143,35.43,1.0
,,revenge,ryuichi sakamoto and alva noto additional music by bryce dessner the revenant,2015.0,2016.0,14.28571428571429,71.42857142857143,31.43,1.0
,,revenge,ryuichi sakamoto alva noto bryce dessner the revenant,2015.0,2015.0,19.999999999999996,71.42857142857143,35.43,0.0
,,revenge,ryuichi sakamoto alva noto bryce dessner the revenant,2017.0,2016.0,19.999999999999996,71.42857142857143,35.43,1.0
,,revenge,ryuichi sakamoto and alva noto additional music by bryce dessner the revenant,2017.0,2016.0,14.28571428571429,71.42857142857143,31.43,1.0
,,money revenge,ryuichi sakamoto alva noto bryce dessner the revenant,2023.0,2023.0,27.27272727272727,61.53846153846154,37.55,0.0
,,road warrior,brian may mad max the road warrior,2013.0,,52.17391304347826,100.0,66.52,
,,rv nation the culture of road warriors,brian may mad max the road warrior,2006.0,,58.33333333333333,57.57575757575757,58.11,
,,road warriors,brian may the road warrior mad max,1987.0,1988.0,51.06382978723405,92.3076923076923,63.44,1.0
,,road warriors,brian may mad max the road warrior,1987.0,,51.06382978723405,96.0,64.54,
,,road war the making of the road warrior,brian may mad max the road warrior,2016.0,,60.273972602739725,70.17543859649122,63.24,
,,road warriors the life death of the most dominant tag team in wrestling history,brian may mad max the road warrior,2005.0,,42.47787610619469,52.17391304347826,45.39,
,,saxon warriors of the road the saxon chronicles part ii,brian may mad max the road warrior,2014.0,,53.93258426966292,50.0,52.75,
,,road warriors,brian may mad max the road warrior,1960.0,,51.06382978723405,96.0,64.54,
,,wwe road warriors the life death of the most dominant tag team in wrestling history,brian may mad max the road warrior,2005.0,,41.02564102564102,56.00000000000001,45.52,
,,mad max,brian may the road warrior,1981.0,1982.0,30.303030303030297,57.14285714285714,38.35,1.0
,,mad max,brian may the road warrior,1981.0,1982.0,30.303030303030297,57.14285714285714,38.35,1.0
,,mad max,brian may mad max the road warrior,1981.0,,34.14634146341463,100.0,53.9,
,,martian,various harry gregson williams the martian,2015.0,2015.0,28.57142857142857,100.0,50.0,0.0
,,martian successor nadesico the motion picture prince of darkness,danny elfman mars attacks,1998.0,1997.0,29.21348314606742,40.0,32.45,1.0
,,martian successor nadesico the motion picture prince of darkness,danny elfman mars attacks,1998.0,1997.0,29.21348314606742,40.0,32.45,1.0
,,last two martians on mars,danny elfman mars attacks,1997.0,1997.0,40.0,50.0,43.0,0.0
,,last two martians on mars,danny elfman mars attacks,1997.0,1997.0,40.0,50.0,43.0,0.0
,,martians are coming the making of invaders from mars,various harry gregson williams the martian,2015.0,2015.0,42.553191489361694,53.52112676056338,45.84,0.0
,,marvin the martian space tunes,danny elfman mars attacks,1998.0,1997.0,40.0,48.88888888888889,42.67,1.0
,,marvin the martian space tunes,danny elfman mars attacks,1998.0,1997.0,40.0,48.88888888888889,42.67,1.0
,,marvin the martian in the third dimension,danny elfman mars attacks,1996.0,1997.0,33.333333333333336,47.61904761904761,37.62,1.0
,,marvin the martian in the third dimension,danny elfman mars attacks,1996.0,1997.0,33.333333333333336,47.61904761904761,37.62,1.0
,,secret aesthetics of the martian spies,danny elfman mars attacks,1997.0,1997.0,41.269841269841265,41.860465116279066,41.45,0.0
,,secret aesthetics of the martian spies,danny elfman mars attacks,1997.0,1997.0,41.269841269841265,41.860465116279066,41.45,0.0
,,long way home making the martian,various harry gregson williams the martian,2016.0,2015.0,54.054054054054056,65.45454545454545,57.47,1.0
,,marvin the martian k9 50 years on earth,danny elfman mars attacks,1998.0,1997.0,43.75,48.88888888888889,45.29,1.0
,,marvin the martian k9 50 years on earth,danny elfman mars attacks,1998.0,1997.0,43.75,48.88888888888889,45.29,1.0
,,royal tenenbaums,various the royal tenenbaums,2001.0,2001.0,72.72727272727273,100.0,80.91,0.0
,,royal tenenbaums,various the royal tenenbaums,2001.0,2001.0,72.72727272727273,100.0,80.91,0.0
,,royal tenenbaums,various the royal tenenbaums,2001.0,2002.0,72.72727272727273,100.0,80.91,1.0
,,peter bradley show the royal tenenbaums,various the royal tenenbaums,2002.0,2001.0,59.70149253731343,86.27450980392157,67.67,1.0
,,peter bradley show the royal tenenbaums,various the royal tenenbaums,2002.0,2001.0,59.70149253731343,86.27450980392157,67.67,1.0
,,peter bradley show the royal tenenbaums,various the royal tenenbaums,2002.0,2002.0,59.70149253731343,86.27450980392157,67.67,0.0
,,making the royal tenenbaums,various the royal tenenbaums,,2001.0,72.72727272727273,87.5,77.16,
,,making the royal tenenbaums,various the royal tenenbaums,,2022.0,72.72727272727273,87.5,77.16,
,,making the royal tenenbaums,various the royal tenenbaums,,2001.0,72.72727272727273,87.5,77.16,
,,making the royal tenenbaums,various the royal tenenbaums,,2023.0,72.72727272727273,87.5,77.16,
,,making the royal tenenbaums,various the royal tenenbaums,,2002.0,72.72727272727273,87.5,77.16,
,,shape of water,alexandre desplat the shape of water,2017.0,2017.0,56.00000000000001,100.0,69.2,0.0
,,shape of water,alexandre desplat the shape of water,2017.0,2018.0,56.00000000000001,100.0,69.2,1.0
,,shape of water,alexandre desplat the shape of water,2017.0,2017.0,56.00000000000001,100.0,69.2,0.0
,,shape of water,alexandre desplat the shape of water,2017.0,2017.0,56.00000000000001,100.0,69.2,0.0
,,shawshank redemption,thomas newman the shawshank redemption,1994.0,1994.0,68.96551724137932,100.0,78.28,0.0
,,shawshank redemption,thomas newman the shawshank redemption,1994.0,,68.96551724137932,100.0,78.28,
,,hope springs eternal look back at the shawshank redemption,thomas newman the shawshank redemption,2004.0,,56.25,81.81818181818181,63.92,
,,social network,trent reznor and atticus ross the social network,2010.0,2010.0,45.16129032258065,100.0,61.61,0.0
,,social network,trent reznor atticus ross the social network,2010.0,2011.0,48.275862068965516,100.0,63.79,1.0
,,real social network,trent reznor atticus ross the social network,2012.0,2011.0,53.968253968253975,91.42857142857143,65.21,1.0
,,murder on the social network,trent reznor and atticus ross the social network,,2010.0,57.89473684210527,82.35294117647058,65.23,
,,murder on the social network,trent reznor atticus ross the social network,,2011.0,61.111111111111114,82.35294117647058,67.48,
,,murder on the social network,trent reznor and atticus ross gone girl,,2014.0,38.80597014925373,42.85714285714286,40.02,
,,murder on the social network,trent reznor and atticus ross gone girl,,2014.0,38.80597014925373,42.85714285714286,40.02,
,,murder on the social network,daniel pemberton the man from,,2021.0,45.614035087719294,54.16666666666667,48.18,
,,social network collection,trent reznor and atticus ross the social network,,2010.0,46.57534246575342,71.7948717948718,54.14,
,,social network collection,trent reznor atticus ross the social network,,2011.0,49.27536231884058,71.7948717948718,56.03,
,,social network collection,trent reznor and atticus ross gone girl,,2014.0,31.25,34.14634146341463,32.12,
,,social network collection,trent reznor and atticus ross gone girl,,2014.0,31.25,34.14634146341463,32.12,
,,social network collection,daniel pemberton the man from,,2021.0,29.629629629629626,39.02439024390244,32.45,
,,days without social networks,daniel pemberton the man from,2021.0,2021.0,38.59649122807017,37.2093023255814,38.18,0.0
,,chicagogirl,trent reznor and atticus ross gone girl,2013.0,2014.0,24.0,60.0,34.8,1.0
,,chicagogirl,trent reznor and atticus ross gone girl,2013.0,2014.0,24.0,60.0,34.8,1.0
,,thin red line,hans zimmer the thin red line,1998.0,1999.0,61.904761904761905,100.0,73.33,1.0
,,thin red line,hans zimmer the thin red line,1998.0,1999.0,61.904761904761905,100.0,73.33,1.0
,,thin red line,hans zimmer the thin red line,1998.0,1999.0,61.904761904761905,100.0,73.33,1.0
,,sound of music,rodgers and hammerstein julie andrews christopher plummer irwin kostal the sound of music,1965.0,1965.0,27.184466019417474,100.0,49.03,0.0
,,sound of music,rodgers and hammerstein julie andrews christopher plummer irwin kostal the sound of music,1965.0,1965.0,27.184466019417474,100.0,49.03,0.0
,,sound of music,rodgers and hammerstein julie andrews christopher plummer conducted by irwin kostal the sound of music,1965.0,1965.0,24.13793103448276,100.0,46.9,0.0
,,sound of music,rodgers and hammerstein julie andrews christopher plummer irwin kostal the sound of music,1965.0,1965.0,27.184466019417474,100.0,49.03,0.0
,,sound of music,rodgers and hammerstein julie andrews christopher plummer irwin kostal the sound of music,,1965.0,27.184466019417474,100.0,49.03,
,,sound of music,rodgers and hammerstein julie andrews christopher plummer irwin kostal the sound of music,,1965.0,27.184466019417474,100.0,49.03,
,,sound of music,rodgers and hammerstein julie andrews christopher plummer conducted by irwin kostal the sound of music,,1965.0,24.13793103448276,100.0,46.9,
,,sound of music,rodgers and hammerstein julie andrews christopher plummer irwin kostal the sound of music,,1965.0,27.184466019417474,100.0,49.03,
,,sound of music,vangelis 1492 conquest of paradise,,1992.0,33.333333333333336,42.85714285714286,36.19,
,,sound of music,vangelis 1492 conquest of paradise,1992.0,1992.0,33.333333333333336,42.85714285714286,36.19,0.0
,,sound of music,rodgers and hammerstein julie andrews christopher plummer irwin kostal the sound of music,,1965.0,27.184466019417474,100.0,49.03,
,,sound of music,rodgers and hammerstein julie andrews christopher plummer irwin kostal the sound of music,,1965.0,27.184466019417474,100.0,49.03,
,,sound of music,rodgers and hammerstein julie andrews christopher plummer conducted by irwin kostal the sound of music,,1965.0,24.13793103448276,100.0,46.9,
,,sound of music,rodgers and hammerstein julie andrews christopher plummer irwin kostal the sound of music,,1965.0,27.184466019417474,100.0,49.03,
,,sound of music,vangelis 1492 conquest of paradise,,1992.0,33.333333333333336,42.85714285714286,36.19,
,,sound of music,rodgers and hammerstein julie andrews christopher plummer irwin kostal the sound of music,,1965.0,27.184466019417474,100.0,49.03,
,,sound of music,rodgers and hammerstein julie andrews christopher plummer irwin kostal the sound of music,,1965.0,27.184466019417474,100.0,49.03,
,,sound of music,rodgers and hammerstein julie andrews christopher plummer conducted by irwin kostal the sound of music,,1965.0,24.13793103448276,100.0,46.9,
,,sound of music,rodgers and hammerstein julie andrews christopher plummer irwin kostal the sound of music,,1965.0,27.184466019417474,100.0,49.03,
,,sound of music,vangelis 1492 conquest of paradise,,1992.0,33.333333333333336,42.85714285714286,36.19,
,,sound of fact to phenomenon,rodgers and hammerstein julie andrews christopher plummer irwin kostal the sound of music,,1965.0,34.48275862068966,48.78048780487805,38.77,
,,sound of fact to phenomenon,rodgers and hammerstein julie andrews christopher plummer irwin kostal the sound of music,,1965.0,34.48275862068966,48.78048780487805,38.77,
,,sound of fact to phenomenon,rodgers and hammerstein julie andrews christopher plummer conducted by irwin kostal the sound of music,,1965.0,32.55813953488372,48.78048780487805,37.42,
,,sound of fact to phenomenon,rodgers and hammerstein julie andrews christopher plummer irwin kostal the sound of music,,1965.0,34.48275862068966,48.78048780487805,38.77,
,,sound of fact to phenomenon,vangelis 1492 conquest of paradise,,1992.0,36.065573770491795,37.03703703703704,36.36,
,,laibach the sound of music live in austria,rodgers and hammerstein julie andrews christopher plummer irwin kostal the sound of music,,1965.0,48.85496183206107,64.51612903225806,53.55,
,,laibach the sound of music live in austria,rodgers and hammerstein julie andrews christopher plummer irwin kostal the sound of music,,1965.0,48.85496183206107,64.51612903225806,53.55,
,,laibach the sound of music live in austria,rodgers and hammerstein julie andrews christopher plummer conducted by irwin kostal the sound of music,,1965.0,44.44444444444444,64.51612903225806,50.47,
,,laibach the sound of music live in austria,rodgers and hammerstein julie andrews christopher plummer irwin kostal the sound of music,,1965.0,48.85496183206107,64.51612903225806,53.55,
,,laibach the sound of music live in austria,vangelis 1492 conquest of paradise,,1992.0,31.57894736842105,38.297872340425535,33.59,
,,wolverine,marco beltrami the wolverine,2013.0,2013.0,48.64864864864865,100.0,64.05,0.0
,,wolverine path of ronin,marco beltrami the wolverine,2013.0,2013.0,54.90196078431373,56.25,55.31,0.0
,,power slap wolverine vs the bell,various deadpool wolverine,2023.0,2024.0,58.62068965517242,60.86956521739131,59.3,1.0
,,power slap wolverine vs the bell,various deadpool wolverine,2023.0,2024.0,58.62068965517242,60.86956521739131,59.3,1.0
,,power slap wolverine vs the bell,various deadpool wolverine,2023.0,2024.0,58.62068965517242,60.86956521739131,59.3,1.0
,,power slap wolverine vs the bell,various deadpool wolverine,2023.0,2024.0,58.62068965517242,60.86956521739131,59.3,1.0
,,wolverine the mangold restoration,various deadpool wolverine,,2024.0,57.6271186440678,51.42857142857142,55.77,
,,wolverine the mangold restoration,various deadpool wolverine,,2024.0,57.6271186440678,51.42857142857142,55.77,
,,wolverine the mangold restoration,marco beltrami the wolverine,,2013.0,65.57377049180329,50.0,60.9,
,,wolverine the mangold restoration,various deadpool wolverine,,2024.0,57.6271186440678,51.42857142857142,55.77,
,,wolverine the mangold restoration,various deadpool wolverine,,2024.0,57.6271186440678,51.42857142857142,55.77,
,,marvel studios assembled the making of deadpool wolverine,various deadpool wolverine,2024.0,2024.0,57.831325301204814,85.1063829787234,66.01,0.0
,,marvel studios assembled the making of deadpool wolverine,various deadpool wolverine,2024.0,2024.0,57.831325301204814,85.1063829787234,66.01,0.0
,,marvel studios assembled the making of deadpool wolverine,various deadpool wolverine,2024.0,2024.0,57.831325301204814,85.1063829787234,66.01,0.0
,,marvel studios assembled the making of deadpool wolverine,various deadpool wolverine,2024.0,2024.0,57.831325301204814,85.1063829787234,66.01,0.0
,,snow sister and wolverine,various deadpool wolverine,2023.0,2024.0,58.82352941176471,66.66666666666667,61.18,1.0
,,snow sister and wolverine,various deadpool wolverine,2023.0,2024.0,58.82352941176471,66.66666666666667,61.18,1.0
,,snow sister and wolverine,various deadpool wolverine,2023.0,2024.0,58.82352941176471,66.66666666666667,61.18,1.0
,,snow sister and wolverine,various deadpool wolverine,2023.0,2024.0,58.82352941176471,66.66666666666667,61.18,1.0
,,thor,patrick doyle thor,2011.0,2011.0,36.36363636363637,100.0,55.45,0.0
,,thor,michael giacchino thor love and thunder,2024.0,2023.0,18.6046511627907,100.0,43.02,1.0
,,king of thorn,patrick doyle thor,2010.0,2011.0,38.70967741935484,64.0,46.3,1.0
,,thorium the far side of nuclear power,mark mothersbaugh thor ragnarok,2016.0,2017.0,38.23529411764706,45.16129032258065,40.31,1.0
,,thorium remix,patrick doyle thor,2011.0,2011.0,45.16129032258065,47.05882352941176,45.73,0.0
,,legends of valhalla thor,patrick doyle thor,2011.0,2011.0,38.095238095238095,51.85185185185186,42.22,0.0
,,paradise of thorns,michael giacchino thor love and thunder,2024.0,2023.0,35.08771929824561,50.0,39.56,1.0
,,thor saga,patrick doyle thor,2011.0,2011.0,44.44444444444444,61.53846153846154,49.57,0.0
,,thorn,mark mothersbaugh thor ragnarok,2016.0,2017.0,22.22222222222222,80.0,39.56,1.0
,,thor ragnarok,mark mothersbaugh thor ragnarok,2017.0,2017.0,59.09090909090908,100.0,71.36,0.0
,,thor ragnarok,mark mothersbaugh thor ragnarok,2017.0,2017.0,59.09090909090908,100.0,71.36,0.0
,,irishman,various the irishman,2019.0,2019.0,57.14285714285714,100.0,70.0,0.0
,,irishman,various the irishman,2019.0,2020.0,57.14285714285714,100.0,70.0,1.0
,,irishman,various the irishman,2019.0,2020.0,57.14285714285714,100.0,70.0,1.0
,,irishman,various the irishman,2019.0,2019.0,57.14285714285714,100.0,70.0,0.0
,,irishman,various the irishman,2019.0,2019.0,57.14285714285714,100.0,70.0,0.0
,,collaboration of lifetime scorsese epic the irishman,various the irishman,2020.0,2019.0,38.888888888888886,80.0,51.22,1.0
,,collaboration of lifetime scorsese epic the irishman,various the irishman,2020.0,2020.0,38.888888888888886,80.0,51.22,0.0
,,collaboration of lifetime scorsese epic the irishman,various the irishman,2020.0,2020.0,38.888888888888886,80.0,51.22,0.0
,,collaboration of lifetime scorsese epic the irishman,various the irishman,2020.0,2019.0,38.888888888888886,80.0,51.22,1.0
,,collaboration of lifetime scorsese epic the irishman,various the irishman,2020.0,2019.0,38.888888888888886,80.0,51.22,1.0
,,making the irishman,various the irishman,2020.0,2019.0,61.53846153846154,81.25,67.45,1.0
,,making the irishman,various the irishman,2020.0,2020.0,61.53846153846154,81.25,67.45,0.0
,,making the irishman,various the irishman,2020.0,2020.0,61.53846153846154,81.25,67.45,0.0
,,making the irishman,various the irishman,2020.0,2019.0,61.53846153846154,81.25,67.45,1.0
,,making the irishman,various the irishman,2020.0,2019.0,61.53846153846154,81.25,67.45,1.0
,,conor mcgregor the irishman,various the irishman,2020.0,2019.0,51.06382978723405,82.35294117647058,60.45,1.0
,,conor mcgregor the irishman,various the irishman,2020.0,2020.0,51.06382978723405,82.35294117647058,60.45,0.0
,,conor mcgregor the irishman,various the irishman,2020.0,2020.0,51.06382978723405,82.35294117647058,60.45,0.0
,,conor mcgregor the irishman,various the irishman,2020.0,2019.0,51.06382978723405,82.35294117647058,60.45,1.0
,,conor mcgregor the irishman,various the irishman,2020.0,2019.0,51.06382978723405,82.35294117647058,60.45,1.0
,,irishman in conversation,various the irishman,2019.0,2019.0,40.90909090909091,57.14285714285714,45.78,0.0
,,irishman in conversation,various the irishman,2019.0,2020.0,40.90909090909091,57.14285714285714,45.78,1.0
,,irishman in conversation,various the irishman,2019.0,2020.0,40.90909090909091,57.14285714285714,45.78,1.0
,,irishman in conversation,various the irishman,2019.0,2019.0,40.90909090909091,57.14285714285714,45.78,0.0
,,irishman in conversation,various the irishman,2019.0,2019.0,40.90909090909091,57.14285714285714,45.78,0.0
,,irishman children of gael,various the irishman,,2019.0,44.44444444444444,57.14285714285714,48.25,
,,irishman children of gael,various the irishman,,2020.0,44.44444444444444,57.14285714285714,48.25,
,,irishman children of gael,various the irishman,,2020.0,44.44444444444444,57.14285714285714,48.25,
,,irishman children of gael,various the irishman,,2019.0,44.44444444444444,57.14285714285714,48.25,
,,irishman children of gael,various the irishman,,2019.0,44.44444444444444,57.14285714285714,48.25,
,,titanic,james horner titanic,1997.0,1997.0,51.85185185185186,100.0,66.3,0.0
,,titanic,james horner titanic,1997.0,1998.0,51.85185185185186,100.0,66.3,1.0
,,titanic,james horner titanic,1997.0,1997.0,51.85185185185186,100.0,66.3,0.0
,,titanic,james horner titanic,1997.0,1997.0,51.85185185185186,100.0,66.3,0.0
,,titanic,james horner back to titanic,1997.0,1998.0,40.0,100.0,58.0,1.0
,,titanic,james horner titanic,,1997.0,51.85185185185186,100.0,66.3,
,,titanic,james horner titanic,,1998.0,51.85185185185186,100.0,66.3,
,,titanic,james horner titanic,,1997.0,51.85185185185186,100.0,66.3,
,,titanic,james horner titanic,,1997.0,51.85185185185186,100.0,66.3,
,,titanic,james horner back to titanic,,1998.0,40.0,100.0,58.0,
,,legend of the titanic,james horner titanic,1999.0,1998.0,53.65853658536586,68.75,58.19,1.0
,,legend of the titanic,james horner back to titanic,1999.0,1998.0,48.97959183673469,62.5,53.04,1.0
,,chambermaid on the titanic,james horner titanic,1997.0,1997.0,56.52173913043479,68.75,60.19,0.0
,,chambermaid on the titanic,james horner titanic,1997.0,1998.0,56.52173913043479,68.75,60.19,1.0
,,chambermaid on the titanic,james horner titanic,1997.0,1997.0,56.52173913043479,68.75,60.19,0.0
,,chambermaid on the titanic,james horner titanic,1997.0,1997.0,56.52173913043479,68.75,60.19,0.0
,,chambermaid on the titanic,james horner back to titanic,1997.0,1998.0,55.55555555555556,59.09090909090908,56.62,1.0
,,hateful eight,ennio morricone quentin tarantino the hateful eight,2015.0,2015.0,40.625,100.0,58.44,0.0
,,hateful eight,ennio morricone quentin tarantino quentin tarantino the hateful eight,2015.0,2016.0,31.707317073170728,100.0,52.2,1.0
,,hateful eight,ennio morricone quentin tarantino the h8ful eight,2015.0,2016.0,32.25806451612904,83.33333333333334,47.58,1.0
,,hateful eight,ennio morricone various quentin tarantino the hateful eight,2015.0,2015.0,36.111111111111114,100.0,55.28,0.0
,,hateful eight,morricone tarantino quentin tarantino the h8ful eight,2015.0,2016.0,30.303030303030297,83.33333333333334,46.21,1.0
,,short cuts quentin tarantino the hateful eight,ennio morricone quentin tarantino the hateful eight,,2015.0,72.16494845360825,87.8048780487805,76.86,
,,short cuts quentin tarantino the hateful eight,ennio morricone quentin tarantino quentin tarantino the hateful eight,,2016.0,66.08695652173913,89.1566265060241,73.01,
,,short cuts quentin tarantino the hateful eight,ennio morricone quentin tarantino the h8ful eight,,2016.0,67.36842105263158,82.5,71.91,
,,short cuts quentin tarantino the hateful eight,ennio morricone various quentin tarantino the hateful eight,,2015.0,66.66666666666667,91.76470588235294,74.2,
