movie_ref,tmdb_title_norm,discogs_title_norm,tmdb_year,discogs_year,tmdb_genre,discogs_genre,discogs_style,hybrid_score
Avatar,avatara purusha,various avatar the way of water,2024,2023,"28, 35, 14, 53",Stage & Screen,"Soundtrack, Score",51.48
Avatar,avatar scene deconstruction,james horner avatar,2009,2009,99,"Pop, Classical, Stage & Screen","Score, Contemporary, Vocal",50.92
Avatar,gal avatar,james horner avatar,2010,2009,878,"Pop, Classical, Stage & Screen","Score, Contemporary, Vocal",63.33
Avatar,avataro sentai donbrothers the movie new first love hero,various avatar the way of water,2022,2023,"28, 12, 14, 878, 10751",Stage & Screen,"Soundtrack, Score",47.18
Avatar,avatar spirits,james horner avatar,2010,2009,99,"Pop, Classical, Stage & Screen","Score, Contemporary, Vocal",56.18
Arrival,arrival,johann johannsson arrival,2016,2016,"18, 878, 9648","Electronic, Classical, Stage & Screen","Soundtrack, Score, Modern, Minimal, Modern Classical",60.62
Arrival,arrival,johann johannsson arrival,2016,2016,"18, 878, 9648","Electronic, Classical, Stage & Screen","Soundtrack, Score, Modern, Minimal, Modern Classical",60.62
Arrival,arrival,johann johannsson arrival,2016,2016,"18, 878, 9648","Electronic, Classical, Stage & Screen","Soundtrack, Score, Modern, Minimal, Modern Classical",60.62
Arrival,arrival,johann johannsson arrival,2016,2016,"18, 878, 9648","Electronic, Classical, Stage & Screen","Score, Modern, Minimal, Modern Classical",60.62
Arrival,arrival,johann johannsson arrival,2016,2016,"16, 18, 10749","Electronic, Classical, Stage & Screen","Soundtrack, Score, Modern, Minimal, Modern Classical",60.62
Arrival,arrival,johann johannsson arrival,2016,2016,"16, 18, 10749","Electronic, Classical, Stage & Screen","Soundtrack, Score, Modern, Minimal, Modern Classical",60.62
Arrival,arrival,johann johannsson arrival,2016,2016,"16, 18, 10749","Electronic, Classical, Stage & Screen","Soundtrack, Score, Modern, Minimal, Modern Classical",60.62
Arrival,arrival,johann johannsson arrival,2016,2016,"16, 18, 10749","Electronic, Classical, Stage & Screen","Score, Modern, Minimal, Modern Classical",60.62
Arrival,arrival,johann johannsson arrival,2025,2024,"878, 18","Electronic, Classical, Stage & Screen","Soundtrack, Score, Modern, Minimal, Modern Classical",60.62
Arrival,arrival,johann johannsson arrival,2025,2024,,"Electronic, Classical, Stage & Screen","Soundtrack, Score, Modern, Minimal, Modern Classical",60.62
Arrival,arrival,johann johannsson arrival,2025,2024,,"Electronic, Classical, Stage & Screen","Soundtrack, Score, Modern, Minimal, Modern Classical",60.62
Arrival,arrival,johann johannsson arrival,2017,2016,,"Electronic, Classical, Stage & Screen","Soundtrack, Score, Modern, Minimal, Modern Classical",60.62
Arrival,arrival,johann johannsson arrival,2017,2016,,"Electronic, Classical, Stage & Screen","Soundtrack, Score, Modern, Minimal, Modern Classical",60.62
Arrival,arrival,johann johannsson arrival,2017,2016,,"Electronic, Classical, Stage & Screen","Soundtrack, Score, Modern, Minimal, Modern Classical",60.62
Arrival,arrival,johann johannsson arrival,2017,2016,,"Electronic, Classical, Stage & Screen","Score, Modern, Minimal, Modern Classical",60.62
Arrival,arrival of the ninety nine at musqueam,johann johannsson arrival,2023,2024,99,"Electronic, Classical, Stage & Screen","Soundtrack, Score, Modern, Minimal, Modern Classical",46.46
Avengers: Infinity War,avengers infinity war,alan silvestri avengers infinity war,2018,2018,"12, 28, 878",Stage & Screen,"Soundtrack, Score",81.58
Avengers: Infinity War,avengers infinity war,alan silvestri avengers infinity war,2018,2018,"12, 28, 878",Stage & Screen,"Soundtrack, Score",81.58
Avengers: Infinity War,avengers infinity war,alan silvestri avengers infinity war,2018,2018,"12, 28, 878",Stage & Screen,"Soundtrack, Score",81.58
Avengers: Infinity War,avengers endgame,alan silvestri avengers infinity war,2019,2018,"12, 878, 28",Stage & Screen,"Soundtrack, Score",48.37
Avengers: Infinity War,avengers endgame,alan silvestri avengers infinity war,2019,2018,"12, 878, 28",Stage & Screen,"Soundtrack, Score",48.37
Avengers: Infinity War,avengers endgame,alan silvestri avengers infinity war,2019,2020,"12, 878, 28",Stage & Screen,"Score, Soundtrack",48.37
Avengers: Infinity War,avengers endgame,alan silvestri avengers infinity war,2019,2018,"12, 878, 28",Stage & Screen,"Soundtrack, Score",48.37
Baby Driver,baby driver,various baby driver,2017,2017,"28, 80","Hip Hop, Rock, Funk / Soul, Stage & Screen",Soundtrack,81.33
Baby Driver,baby driver,various baby driver,2017,2017,"28, 80","Rock, Funk / Soul, Blues, Stage & Screen",Soundtrack,81.33
Baby Driver,baby driver,various baby driver,2017,2017,"28, 80","Hip Hop, Rock, Funk / Soul, Stage & Screen",Soundtrack,81.33
Baby Driver,baby driver,various baby driver,2017,2017,"28, 80","Rock, Stage & Screen","Soundtrack, Indie Rock",81.33
Baby Driver,baby driver,various baby driver volume the for,2017,2018,"28, 80","Rock, Stage & Screen","Score, Soundtrack",64.22
Baby Driver,baby driver cartoon bellbottoms,various baby driver,,2017,"16, 28, 80, 10402","Hip Hop, Rock, Funk / Soul, Stage & Screen",Soundtrack,52.8
Baby Driver,baby driver cartoon bellbottoms,various baby driver,,2017,"16, 28, 80, 10402","Rock, Funk / Soul, Blues, Stage & Screen",Soundtrack,52.8
Baby Driver,baby driver cartoon bellbottoms,various baby driver,,2017,"16, 28, 80, 10402","Hip Hop, Rock, Funk / Soul, Stage & Screen",Soundtrack,52.8
Baby Driver,baby driver cartoon bellbottoms,various baby driver,,2017,"16, 28, 80, 10402","Rock, Stage & Screen","Soundtrack, Indie Rock",52.8
Baby Driver,baby driver cartoon bellbottoms,various baby driver volume the for,,2018,"16, 28, 80, 10402","Rock, Stage & Screen","Score, Soundtrack",49.15
Baby Driver,baby driver,various baby driver,,2017,"28, 80","Hip Hop, Rock, Funk / Soul, Stage & Screen",Soundtrack,81.33
Baby Driver,baby driver,various baby driver,,2017,"28, 80","Rock, Funk / Soul, Blues, Stage & Screen",Soundtrack,81.33
Baby Driver,baby driver,various baby driver,,2017,"28, 80","Hip Hop, Rock, Funk / Soul, Stage & Screen",Soundtrack,81.33
Baby Driver,baby driver,various baby driver,,2017,"28, 80","Rock, Stage & Screen","Soundtrack, Indie Rock",81.33
Baby Driver,baby driver,various baby driver volume the for,,2018,"28, 80","Rock, Stage & Screen","Score, Soundtrack",64.22
Back to the Future Part II,back to the future part ii,alan silvestri back to the future part ii,1989,1990,"12, 35, 878","Classical, Stage & Screen","Neo-Classical, Soundtrack",84.33
Back to the Future Part II,back to the future part ii,alan silvestri back to the future iii,1989,1990,"12, 35, 878","Classical, Folk, World, & Country, Stage & Screen","Contemporary, Neo-Classical, Score, Country",77.36
Back to the Future Part II,back to the future part iii,alan silvestri back to the future part ii,1990,1990,"12, 35, 878","Classical, Stage & Screen","Neo-Classical, Soundtrack",82.96
Back to the Future Part II,back to the future part iii,alan silvestri back to the future iii,1990,1990,"12, 35, 878","Classical, Folk, World, & Country, Stage & Screen","Contemporary, Neo-Classical, Score, Country",79.44
Back to the Future Part II,back to the future behind the scenes special presentation,alan silvestri back to the future part ii,1989,1990,"10770, 99","Classical, Stage & Screen","Neo-Classical, Soundtrack",57.57
Back to the Future Part II,back to the future behind the scenes special presentation,alan silvestri back to the future iii,1989,1990,"10770, 99","Classical, Folk, World, & Country, Stage & Screen","Contemporary, Neo-Classical, Score, Country",57.59
Back to the Future,back to the future,various back to the future,1985,1985,"12, 35, 878","Rock, Stage & Screen","Soundtrack, Theme, Doo Wop, Pop Rock, Synth-pop",87.27
Back to the Future,back to the future,various back to the future,1985,1985,"12, 35, 878","Rock, Stage & Screen","Soundtrack, Theme, Doo Wop, Pop Rock, Synth-pop",87.27
Back to the Future,back to the future part ii,alan silvestri back to the future iii,1989,1990,"12, 35, 878","Classical, Folk, World, & Country, Stage & Screen","Contemporary, Neo-Classical, Score, Country",77.36
Back to the Future,back to the future part ii,alan silvestri back to the future ii,1989,1989,"12, 35, 878","Classical, Stage & Screen","Score, Contemporary, Classical",78.74
Back to the Future,looking back to the future raymond loewy industrial designer,various back to the future,1985,1985,99,"Rock, Stage & Screen","Soundtrack, Theme, Doo Wop, Pop Rock, Synth-pop",54.01
Back to the Future,looking back to the future raymond loewy industrial designer,various back to the future,1985,1985,99,"Rock, Stage & Screen","Soundtrack, Theme, Doo Wop, Pop Rock, Synth-pop",54.01
Back to the Future,back to the future part iii,alan silvestri back to the future iii,1990,1990,"12, 35, 878","Classical, Folk, World, & Country, Stage & Screen","Contemporary, Neo-Classical, Score, Country",79.44
Back to the Future,back to the future part iii,alan silvestri back to the future ii,1990,1989,"12, 35, 878","Classical, Stage & Screen","Score, Contemporary, Classical",77.36
Back to the Future,making of back to the future,various back to the future,1986,1985,"10770, 99","Rock, Stage & Screen","Soundtrack, Theme, Doo Wop, Pop Rock, Synth-pop",72.2
Back to the Future,making of back to the future,various back to the future,1986,1985,"10770, 99","Rock, Stage & Screen","Soundtrack, Theme, Doo Wop, Pop Rock, Synth-pop",72.2
Back to the Future,back to the future the ride,alan silvestri back to the future iii,1991,1990,"12, 28, 878, 35","Classical, Folk, World, & Country, Stage & Screen","Contemporary, Neo-Classical, Score, Country",72.61
Back to the Future,project 88 back to the future too,various the back to the future,2020,2021,"12, 878, 16, 10751","Rock, Pop, Stage & Screen",Soundtrack,71.26
Back to the Future,secrets of the back to the future trilogy,alan silvestri back to the future iii,1990,1990,"35, 12, 878, 99","Classical, Folk, World, & Country, Stage & Screen","Contemporary, Neo-Classical, Score, Country",63.38
Back to the Future,secrets of the back to the future trilogy,alan silvestri back to the future ii,1990,1989,"35, 12, 878, 99","Classical, Stage & Screen","Score, Contemporary, Classical",64.26
Back to the Future,making of back to the future iii,alan silvestri back to the future iii,1990,1990,,"Classical, Folk, World, & Country, Stage & Screen","Contemporary, Neo-Classical, Score, Country",74.41
Back to the Future,making of back to the future iii,alan silvestri back to the future ii,1990,1989,,"Classical, Stage & Screen","Score, Contemporary, Classical",72.44
Back to the Future,back to the future behind the scenes special presentation,alan silvestri back to the future iii,1989,1990,"10770, 99","Classical, Folk, World, & Country, Stage & Screen","Contemporary, Neo-Classical, Score, Country",57.59
Back to the Future,back to the future behind the scenes special presentation,alan silvestri back to the future ii,1989,1989,"10770, 99","Classical, Stage & Screen","Score, Contemporary, Classical",58.36
Back to the Future,making of back to the future ii,alan silvestri back to the future iii,1989,1990,,"Classical, Folk, World, & Country, Stage & Screen","Contemporary, Neo-Classical, Score, Country",72.44
Back to the Future,making of back to the future ii,alan silvestri back to the future ii,1989,1989,,"Classical, Stage & Screen","Score, Contemporary, Classical",73.62
Batman Begins,batman begins,hans zimmer and james newton howard batman begins,2005,2005,"18, 80, 28","Electronic, Stage & Screen","Soundtrack, Modern Classical, Score",59.35
Batman Begins,batman begins,hans zimmer and james newton howard batman begins,2005,2005,"18, 80, 28","Electronic, Stage & Screen","Soundtrack, Modern Classical, Score",59.35
Beetlejuice,beetlejuice,danny elfman beetlejuice,1988,1988,"14, 35","Folk, World, & Country, Stage & Screen","Soundtrack, Score, Calypso",74.0
Beetlejuice,beetlejuice,danny elfman beetlejuice,1988,1988,"14, 35","Folk, World, & Country, Stage & Screen","Soundtrack, Score, Calypso",74.0
Beetlejuice,beetlejuice beetlejuice,various beetlejuice beetlejuice,2024,2024,"35, 14, 27","Funk / Soul, Pop, Stage & Screen","Soundtrack, Score",89.63
Beetlejuice,beetlejuice beetlejuice,various beetlejuice beetlejuice,2024,2024,"35, 14, 27","Funk / Soul, Pop, Stage & Screen","Soundtrack, Score",89.63
Beetlejuice,documentary for the recently deceased the making of beetlejuice,danny elfman beetlejuice,,1988,99,"Folk, World, & Country, Stage & Screen","Soundtrack, Score, Calypso",55.74
Beetlejuice,documentary for the recently deceased the making of beetlejuice,various beetlejuice beetlejuice,,2024,99,"Funk / Soul, Pop, Stage & Screen","Soundtrack, Score",48.98
Beetlejuice,documentary for the recently deceased the making of beetlejuice,danny elfman beetlejuice,,2015,99,"Classical, Folk, World, & Country, Stage & Screen","Soundtrack, Score, Calypso",55.74
Beetlejuice,documentary for the recently deceased the making of beetlejuice,danny elfman beetlejuice,,1988,99,"Folk, World, & Country, Stage & Screen","Soundtrack, Score, Calypso",55.74
Beetlejuice,documentary for the recently deceased the making of beetlejuice,various beetlejuice beetlejuice,,2024,99,"Funk / Soul, Pop, Stage & Screen","Soundtrack, Score",48.98
Beetlejuice,untitled beetlejuice,danny elfman beetlejuice,,1988,"35, 14","Folk, World, & Country, Stage & Screen","Soundtrack, Score, Calypso",68.18
Beetlejuice,untitled beetlejuice,various beetlejuice beetlejuice,,2024,"35, 14","Funk / Soul, Pop, Stage & Screen","Soundtrack, Score",66.18
Beetlejuice,untitled beetlejuice,danny elfman beetlejuice,,2015,"35, 14","Classical, Folk, World, & Country, Stage & Screen","Soundtrack, Score, Calypso",68.18
Beetlejuice,untitled beetlejuice,danny elfman beetlejuice,,1988,"35, 14","Folk, World, & Country, Stage & Screen","Soundtrack, Score, Calypso",68.18
Beetlejuice,untitled beetlejuice,various beetlejuice beetlejuice,,2024,"35, 14","Funk / Soul, Pop, Stage & Screen","Soundtrack, Score",66.18
Batman Returns,batman returns,danny elfman batman returns,1992,1992,"28, 14","Rock, Classical, Stage & Screen","Soundtrack, Score, Contemporary",77.8
Batman Returns,batman returns,danny elfman batman returns,1992,1992,"28, 14","Electronic, Rock, Stage & Screen","Soundtrack, Modern Classical",77.8
Birdman,birdman,elmer bernstein birdman of alcatraz,,2006,,Stage & Screen,"Soundtrack, Score, Theme",53.33
Birdman,birdman,elmer bernstein birdman of alcatraz,,2006,,Stage & Screen,"Soundtrack, Score, Theme",53.33
Birdman,birdman,various descent into the maelstrom,,2017,,Rock,"Punk, Garage Rock, Soundtrack",25.66
Birdman,descent into the maelstrom the untold story of radio birdman,various descent into the maelstrom,2017,2017,"10402, 99",Rock,"Punk, Garage Rock, Soundtrack",67.7
Birdman,illusion of freedom richard kline on john frankenheimer birdman of alcatraz,various descent into the maelstrom,2018,2017,99,Rock,"Punk, Garage Rock, Soundtrack",34.29
Birdman,wings of death birdman fatal flight,elmer bernstein birdman of alcatraz,,2006,,Stage & Screen,"Soundtrack, Score, Theme",41.79
Birdman,wings of death birdman fatal flight,elmer bernstein birdman of alcatraz,,2006,,Stage & Screen,"Soundtrack, Score, Theme",41.79
Birdman,wings of death birdman fatal flight,various descent into the maelstrom,,2017,,Rock,"Punk, Garage Rock, Soundtrack",36.93
Birdman,birdman,elmer bernstein birdman of alcatraz,,2006,"99, 10402",Stage & Screen,"Soundtrack, Score, Theme",53.33
Birdman,birdman,elmer bernstein birdman of alcatraz,,2006,"99, 10402",Stage & Screen,"Soundtrack, Score, Theme",53.33
Birdman,birdman,various descent into the maelstrom,,2017,"99, 10402",Rock,"Punk, Garage Rock, Soundtrack",25.66
Black Hawk Down,black hawk down,hans zimmer black hawk down,2001,2001,"28, 10752, 36","Electronic, Rock, Stage & Screen","Soundtrack, Modern Classical, Ambient",80.0
Black Hawk Down,black hawk down,hans zimmer black hawk down,2001,2001,"28, 10752, 36","Electronic, Rock, Stage & Screen","Soundtrack, Modern Classical, Ambient",80.0
Black Hawk Down,black hawk down,hans zimmer black hawk down,2001,2002,"28, 10752, 36","Electronic, Rock, Stage & Screen","Score, Modern Classical, Ambient",80.0
Black Hawk Down,black hawk down,hans zimmer black hawk down,2001,,"28, 10752, 36","Electronic, Rock, Stage & Screen","Soundtrack, Modern Classical, Ambient",80.0
Black Hawk Down,black hawk down,hans zimmer black hawk down,2001,2001,"28, 10752, 36","Electronic, Rock, Stage & Screen","Score, Modern Classical, Ambient",80.0
Black Hawk Down,black hawk down,hans zimmer black hawk down,1997,,99,"Electronic, Rock, Stage & Screen","Soundtrack, Modern Classical, Ambient",80.0
Black Hawk Down,true story of black hawk down,hans zimmer black hawk down,2003,2002,99,"Electronic, Rock, Stage & Screen","Score, Modern Classical, Ambient",64.83
Black Hawk Down,true story of black hawk down,hans zimmer black hawk down,2003,,99,"Electronic, Rock, Stage & Screen","Soundtrack, Modern Classical, Ambient",64.83
Black Hawk Down,essence of combat making black hawk down,hans zimmer black hawk down,2002,2001,,"Electronic, Rock, Stage & Screen","Soundtrack, Modern Classical, Ambient",62.37
Black Hawk Down,essence of combat making black hawk down,hans zimmer black hawk down,2002,2001,,"Electronic, Rock, Stage & Screen","Soundtrack, Modern Classical, Ambient",62.37
Black Hawk Down,essence of combat making black hawk down,hans zimmer black hawk down,2002,2002,,"Electronic, Rock, Stage & Screen","Score, Modern Classical, Ambient",62.37
Black Hawk Down,essence of combat making black hawk down,hans zimmer black hawk down,2002,,,"Electronic, Rock, Stage & Screen","Soundtrack, Modern Classical, Ambient",62.37
Black Hawk Down,essence of combat making black hawk down,hans zimmer black hawk down,2002,2001,,"Electronic, Rock, Stage & Screen","Score, Modern Classical, Ambient",62.37
Black Hawk Down,black hawk down the untold story,hans zimmer black hawk down,2019,,"99, 36","Electronic, Rock, Stage & Screen","Soundtrack, Modern Classical, Ambient",61.77
Black Hawk Down,somalia good intentions deadly results,hans zimmer black hawk down,1998,,99,"Electronic, Rock, Stage & Screen","Soundtrack, Modern Classical, Ambient",31.54
